TransactionDate,Description,Category,AmountUSD,Balance,TransactionClassification,MerchantClassification,NormalizedEntity,TransactionName,IsCreditCardExpense,Reason,Confidence,RuleHit
2025-03-24,99achr0016706780001 11/19/2024 ach adjustment,Refunds,5800.0,,Other,Other,Other,99achr0016706780001 11/19/2024 ach adjustment,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,electronic deposit shoppayinst afrm,Revenue,1832.31,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,11896.61,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,665.37,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,2578.58,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,6858.48,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,2487.47,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,3918.24,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,265.32,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,1706.11,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-19,electronic deposit shoppayinst afrm,Revenue,8140.75,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-20,electronic deposit shoppayinst afrm,Revenue,2713.3,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-20,electronic deposit shoppayinst afrm,Revenue,1763.99,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-20,electronic deposit shoppayinst afrm,Revenue,10210.81,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-21,electronic deposit shoppayinst afrm,Revenue,13034.18,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-21,electronic deposit shoppayinst afrm,Revenue,1471.35,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-21,electronic deposit shoppayinst afrm,Revenue,1164.09,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-22,electronic deposit shoppayinst afrm,Revenue,1085.65,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-22,electronic deposit shoppayinst afrm,Revenue,10843.89,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-22,electronic deposit shoppayinst afrm,Revenue,1106.9,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,electronic deposit shoppayinst afrm,Revenue,402.18,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,electronic deposit shoppayinst afrm,Revenue,8647.18,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,electronic deposit shoppayinst afrm,Revenue,2730.97,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,395.42,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,660.34,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,2312.82,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,4073.45,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,8936.5,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,2474.19,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,1452.41,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,6613.36,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,electronic deposit shoppayinst afrm,Revenue,1815.47,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-27,electronic deposit shoppayinst afrm,Revenue,2600.55,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-27,electronic deposit shoppayinst afrm,Revenue,3922.45,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-27,electronic deposit shoppayinst afrm,Revenue,1213.0,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-29,electronic deposit shoppayinst afrm,Revenue,128.32,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,electronic deposit tiktok inc,Revenue,242.32,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,electronic deposit tiktok inc,Revenue,571.65,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-29,electronic deposit tiktok inc,Revenue,2628.19,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-30,electronic deposit tiktok inc,Revenue,1611.86,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-10-31,electronic deposit tiktok inc,Revenue,2560.03,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-01,electronic deposit tiktok inc,Revenue,3149.4,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-05,electronic deposit tiktok inc,Revenue,375.57,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-05,electronic deposit tiktok inc,Revenue,1805.33,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-05,electronic deposit tiktok inc,Revenue,5697.71,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-06,electronic deposit tiktok inc,Revenue,1776.44,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-07,electronic deposit tiktok inc,Revenue,3476.78,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit tiktok inc,Revenue,589.71,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit tiktok inc,Revenue,8114.32,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit tiktok inc,Revenue,1828.97,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-12,electronic deposit tiktok inc,Revenue,3810.79,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-13,electronic deposit tiktok inc,Revenue,1892.76,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-15,electronic deposit tiktok inc,Revenue,10380.37,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-18,electronic deposit tiktok inc,Revenue,6419.25,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-19,electronic deposit tiktok inc,Revenue,5502.12,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-20,electronic deposit tiktok inc,Revenue,6801.65,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-21,electronic deposit tiktok inc,Revenue,10165.18,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-22,electronic deposit tiktok inc,Revenue,12752.66,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-25,electronic deposit tiktok inc,Revenue,18676.45,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-26,electronic deposit tiktok inc,Revenue,4747.69,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-27,electronic deposit tiktok inc,Revenue,8482.75,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-29,electronic deposit tiktok inc,Revenue,19928.31,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,electronic deposit tiktok inc,Revenue,558.22,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-03,electronic deposit tiktok inc,Revenue,7716.29,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-09,electronic deposit tiktok inc,Revenue,24997.43,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-10,electronic deposit tiktok inc,Revenue,6904.92,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-13,electronic deposit tiktok inc,Revenue,1578.61,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-17,electronic deposit tiktok inc,Revenue,10670.73,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-17,electronic deposit tiktok inc,Revenue,6821.52,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-19,electronic deposit tiktok inc,Revenue,13378.78,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-20,electronic deposit tiktok inc,Revenue,4195.29,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-24,electronic deposit tiktok inc,Revenue,5301.48,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-24,electronic deposit tiktok inc,Revenue,3765.86,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-24,electronic deposit tiktok inc,Revenue,93.84,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-26,electronic deposit tiktok inc,Revenue,3564.53,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-26,electronic deposit tiktok inc,Revenue,90.96,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-02,electronic deposit tiktok inc,Revenue,3263.97,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-02,electronic deposit tiktok inc,Revenue,1005.41,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-06,electronic deposit tiktok inc,Revenue,4860.83,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-07,electronic deposit tiktok inc,Revenue,388.65,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-08,electronic deposit tiktok inc,Revenue,3219.43,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-08,electronic deposit tiktok inc,Revenue,4965.21,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-10,electronic deposit tiktok inc,Revenue,4398.61,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-13,electronic deposit tiktok inc,Revenue,4565.41,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-14,electronic deposit tiktok inc,Revenue,188.46,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-14,electronic deposit tiktok inc,Revenue,3486.82,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-15,electronic deposit tiktok inc,Revenue,3473.81,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-16,electronic deposit tiktok inc,Revenue,4635.23,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-17,electronic deposit tiktok inc,Revenue,2777.13,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-21,electronic deposit tiktok inc,Revenue,2570.55,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-21,electronic deposit tiktok inc,Revenue,450.72,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-21,electronic deposit tiktok inc,Revenue,5128.05,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-22,electronic deposit tiktok inc,Revenue,4629.65,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-27,electronic deposit tiktok inc,Revenue,4111.81,,Other,Other,Other,electronic deposit tiktok inc,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
